DateTime,Sourceip,Destinationip,Sourceport,Destinationport,OS,Flags,Protocol,TTL,Length,Comments
10-02-2022 10:26:18,192.168.1.1,192.168.1.2,53,62360,L,N,UDP,64,325,[SAFE]
10-02-2022 10:26:18,192.168.1.2,20.190.146.33,54884,443,W,S,TCP,128,52,[PORT]
10-02-2022 10:26:18,20.190.146.33,192.168.1.2,443,54884,O,SA,TCP,110,52,[PORT]
10-02-2022 10:26:18,192.168.1.2,20.190.146.33,54884,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:26:19,192.168.1.2,20.190.146.33,54884,443,W,PA,TCP,128,239,[PORT][FLAG]
10-02-2022 10:26:19,20.190.146.33,192.168.1.2,443,54884,O,A,TCP,110,1500,[PORT]
10-02-2022 10:26:19,20.190.146.33,192.168.1.2,443,54884,O,A,TCP,110,1500,[PORT]
10-02-2022 10:26:20,20.190.146.33,192.168.1.2,443,54884,O,A,TCP,110,1500,[PORT]
10-02-2022 10:26:20,20.190.146.33,192.168.1.2,443,54884,O,A,TCP,110,1500,[PORT]
10-02-2022 10:26:21,20.190.146.33,192.168.1.2,443,54884,O,PA,TCP,110,643,[PORT][FLAG]
10-02-2022 10:26:22,192.168.1.2,20.190.146.33,54884,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:26:22,192.168.1.2,20.190.146.33,54884,443,W,PA,TCP,128,198,[PORT][FLAG]
10-02-2022 10:26:22,20.190.146.33,192.168.1.2,443,54884,O,PA,TCP,110,91,[PORT][FLAG]
10-02-2022 10:26:23,192.168.1.2,20.190.146.33,54884,443,W,PA,TCP,128,516,[PORT][FLAG]
10-02-2022 10:26:23,192.168.1.2,20.190.146.33,54884,443,W,A,TCP,128,1480,[PORT]
10-02-2022 10:26:23,192.168.1.2,20.190.146.33,54884,443,W,A,TCP,128,1480,[PORT]
10-02-2022 10:26:24,192.168.1.2,20.190.146.33,54884,443,W,A,TCP,128,1480,[PORT]
10-02-2022 10:26:24,192.168.1.2,20.190.146.33,54884,443,W,PA,TCP,128,410,[PORT][FLAG]
10-02-2022 10:26:25,20.190.146.33,192.168.1.2,443,54884,O,A,TCP,110,40,[PORT]
10-02-2022 10:26:25,20.190.146.33,192.168.1.2,443,54884,O,A,TCP,110,40,[PORT]
10-02-2022 10:26:26,20.190.146.33,192.168.1.2,443,54884,O,A,TCP,110,1500,[PORT]
10-02-2022 10:26:26,20.190.146.33,192.168.1.2,443,54884,O,A,TCP,110,1500,[PORT]
10-02-2022 10:26:26,20.190.146.33,192.168.1.2,443,54884,O,A,TCP,110,1500,[PORT]
10-02-2022 10:26:27,20.190.146.33,192.168.1.2,443,54884,O,A,TCP,110,1500,[PORT]
10-02-2022 10:26:27,20.190.146.33,192.168.1.2,443,54884,O,A,TCP,110,1500,[PORT]
10-02-2022 10:26:28,20.190.146.33,192.168.1.2,443,54884,O,A,TCP,110,1500,[PORT]
10-02-2022 10:26:28,192.168.1.2,20.190.146.33,54884,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:26:29,20.190.146.33,192.168.1.2,443,54884,O,FPA,TCP,110,613,[PORT][FLAG]
10-02-2022 10:26:29,192.168.1.2,20.190.146.33,54884,443,W,A,TCP,128,52,[PORT]
10-02-2022 10:26:29,20.190.146.33,192.168.1.2,443,54884,O,A,TCP,110,1500,[PORT]
10-02-2022 10:26:30,192.168.1.2,20.190.146.33,54884,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:26:30,192.168.1.2,20.190.146.33,54884,443,W,PA,TCP,128,71,[PORT][FLAG]
10-02-2022 10:26:30,192.168.1.2,20.190.146.33,54884,443,W,FA,TCP,128,40,[PORT][FLAG]
10-02-2022 10:26:30,20.190.146.33,192.168.1.2,443,54884,O,A,TCP,110,40,[PORT]
10-02-2022 10:26:31,20.190.146.33,192.168.1.2,443,54884,O,A,TCP,110,40,[PORT]
10-02-2022 10:26:31,20.190.146.33,192.168.1.2,443,54884,O,A,TCP,110,40,[PORT]
10-02-2022 10:26:31,20.190.146.33,192.168.1.2,443,54884,O,A,TCP,110,40,[PORT]
10-02-2022 10:26:31,192.168.1.2,192.168.1.1,60832,53,W,N,UDP,128,64,[SAFE]
10-02-2022 10:26:31,192.168.1.1,192.168.1.2,53,60832,L,N,UDP,64,195,[SAFE]
10-02-2022 10:26:31,192.168.1.2,20.44.240.17,54885,443,W,S,TCP,128,52,[PORT]
10-02-2022 10:26:32,20.44.240.17,192.168.1.2,443,54885,O,SA,TCP,112,52,[PORT]
10-02-2022 10:26:32,192.168.1.2,20.44.240.17,54885,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:26:32,192.168.1.2,20.44.240.17,54885,443,W,PA,TCP,128,243,[PORT][FLAG]
10-02-2022 10:26:32,20.44.240.17,192.168.1.2,443,54885,O,A,TCP,112,1500,[PORT]
10-02-2022 10:26:33,20.44.240.17,192.168.1.2,443,54885,O,A,TCP,112,1500,[PORT]
10-02-2022 10:26:33,20.44.240.17,192.168.1.2,443,54885,O,PA,TCP,112,987,[PORT][FLAG]
10-02-2022 10:26:33,192.168.1.2,20.44.240.17,54885,443,W,A,TCP,128,40,[PORT]
10-02-2022 10:26:34,192.168.1.2,20.44.240.17,54885,443,W,PA,TCP,128,198,[PORT][FLAG]
10-02-2022 10:26:34,192.168.1.2,192.168.1.1,51097,53,W,N,UDP,128,75,[SAFE]
10-02-2022 10:26:34,192.168.1.1,192.168.1.2,53,51097,L,N,UDP,64,207,[SAFE]
10-02-2022 10:26:35,192.168.1.2,20.50.73.9,54886,443,W,S,TCP,128,52,[PORT]
10-02-2022 10:26:35,20.44.240.17,192.168.1.2,443,54885,O,PA,TCP,112,91,[PORT][FLAG]
