Sourceip,Destinationip,Sourceport,Destinationport,OS,Flags,Protocol,TTL,Length,Date,Time,Comments
192.168.1.2,13.71.55.58,63582,443,W,PA,TCP,128,133,2022/02/11,12:15:55,[PORT][FLAG]
13.71.55.58,192.168.1.2,443,63582,O,PA,TCP,110,91,2022/02/11,12:15:56,[PORT][FLAG]
13.71.55.58,192.168.1.2,443,63582,O,PA,TCP,110,109,2022/02/11,12:15:57,[PORT][FLAG]
192.168.1.2,13.71.55.58,63582,443,W,A,TCP,128,40,2022/02/11,12:15:57,[PORT]
192.168.1.2,13.71.55.58,63582,443,W,PA,TCP,128,127,2022/02/11,12:15:58,[PORT][FLAG]
192.168.1.2,13.71.55.58,63582,443,W,PA,TCP,128,899,2022/02/11,12:15:58,[PORT][FLAG]
192.168.1.2,13.71.55.58,63582,443,W,PA,TCP,128,78,2022/02/11,12:15:59,[PORT][FLAG]
13.71.55.58,192.168.1.2,443,63582,O,A,TCP,110,40,2022/02/11,12:16:00,[PORT]
13.71.55.58,192.168.1.2,443,63582,O,PA,TCP,110,78,2022/02/11,12:16:01,[PORT][FLAG]
13.71.55.58,192.168.1.2,443,63582,O,PA,TCP,110,172,2022/02/11,12:16:02,[PORT][FLAG]
192.168.1.2,13.71.55.58,63582,443,W,A,TCP,128,40,2022/02/11,12:16:03,[PORT]
192.168.1.2,13.71.55.58,63582,443,W,FA,TCP,128,40,2022/02/11,12:16:03,[PORT][FLAG]
13.71.55.58,192.168.1.2,443,63582,O,FA,TCP,110,40,2022/02/11,12:16:04,[PORT][FLAG]
192.168.1.2,13.71.55.58,63582,443,W,A,TCP,128,40,2022/02/11,12:16:04,[PORT]
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,12:16:05,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,12:16:05,NULL
192.168.1.2,192.168.1.1,61104,53,W,NULL,UDP,128,75,2022/02/11,12:16:05,NULL
192.168.1.1,192.168.1.2,53,61104,L,NULL,UDP,64,202,2022/02/11,12:17:10,NULL
192.168.1.2,20.189.173.4,63583,443,W,S,TCP,128,52,2022/02/11,12:17:10,[PORT]
20.189.173.4,192.168.1.2,443,63583,O,SA,TCP,107,52,2022/02/11,12:17:11,[PORT]
192.168.1.2,20.189.173.4,63583,443,W,A,TCP,128,40,2022/02/11,12:17:12,[PORT]
192.168.1.2,20.189.173.4,63583,443,W,PA,TCP,128,254,2022/02/11,12:17:13,[PORT][FLAG]
20.189.173.4,192.168.1.2,443,63583,O,A,TCP,107,1500,2022/02/11,12:17:14,[PORT]
20.189.173.4,192.168.1.2,443,63583,O,A,TCP,107,1500,2022/02/11,12:17:14,[PORT]
20.189.173.4,192.168.1.2,443,63583,O,A,TCP,107,1500,2022/02/11,12:17:15,[PORT]
20.189.173.4,192.168.1.2,443,63583,O,PA,TCP,107,62,2022/02/11,12:17:17,[PORT][FLAG]
192.168.1.2,20.189.173.4,63583,443,W,A,TCP,128,40,2022/02/11,12:17:17,[PORT]
192.168.1.2,20.189.173.4,63583,443,W,PA,TCP,128,198,2022/02/11,12:17:18,[PORT][FLAG]
20.189.173.4,192.168.1.2,443,63583,O,PA,TCP,107,91,2022/02/11,12:17:19,[PORT][FLAG]
192.168.1.2,20.189.173.4,63583,443,W,A,TCP,128,1480,2022/02/11,12:17:20,[PORT]
192.168.1.2,20.189.173.4,63583,443,W,PA,TCP,128,57,2022/02/11,12:17:20,[PORT][FLAG]
192.168.1.2,20.189.173.4,63583,443,W,A,TCP,128,1480,2022/02/11,12:17:21,[PORT]
192.168.1.2,20.189.173.4,63583,443,W,PA,TCP,128,582,2022/02/11,12:17:23,[PORT][FLAG]
20.189.173.4,192.168.1.2,443,63583,O,A,TCP,107,40,2022/02/11,12:17:24,[PORT]
20.189.173.4,192.168.1.2,443,63583,O,A,TCP,107,40,2022/02/11,12:17:26,[PORT]
20.189.173.4,192.168.1.2,443,63583,O,PA,TCP,107,448,2022/02/11,12:17:26,[PORT][FLAG]
192.168.1.2,20.189.173.4,63583,443,W,A,TCP,128,40,2022/02/11,12:17:27,[PORT]
192.168.1.2,20.189.173.4,63583,443,W,A,TCP,128,1480,2022/02/11,12:17:29,[PORT]
192.168.1.2,20.189.173.4,63583,443,W,PA,TCP,128,56,2022/02/11,12:17:31,[PORT][FLAG]
192.168.1.2,20.189.173.4,63583,443,W,PA,TCP,128,700,2022/02/11,12:17:32,[PORT][FLAG]
20.189.173.4,192.168.1.2,443,63583,O,A,TCP,107,40,2022/02/11,12:17:33,[PORT]
20.189.173.4,192.168.1.2,443,63583,O,PA,TCP,107,449,2022/02/11,12:17:34,[PORT][FLAG]
192.168.1.2,20.189.173.4,63583,443,W,A,TCP,128,40,2022/02/11,12:17:36,[PORT]
192.168.1.2,20.189.173.4,63583,443,W,FA,TCP,128,40,2022/02/11,12:17:37,[PORT][FLAG]
20.189.173.4,192.168.1.2,443,63583,O,FA,TCP,107,40,2022/02/11,12:17:38,[PORT][FLAG]
192.168.1.2,20.189.173.4,63583,443,W,A,TCP,128,40,2022/02/11,12:17:38,[PORT]
192.168.1.2,20.197.71.89,63214,443,W,PA,TCP,128,141,2022/02/11,12:17:43,[PORT][FLAG]
Sourceip,Destinationip,Sourceport,Destinationport,OS,Flags,Protocol,TTL,Length,Date,Time,Comments
192.168.1.2,192.168.1.1,51457,53,W,NULL,UDP,128,83,2022/02/11,13:12:54,NULL
192.168.1.1,192.168.1.2,53,51457,L,NULL,UDP,64,99,2022/02/11,13:12:54,NULL
192.168.1.2,52.184.216.174,63641,443,W,S,TCP,128,52,2022/02/11,13:12:54,[PORT]
52.184.216.174,192.168.1.2,443,63641,O,SA,TCP,105,52,2022/02/11,13:12:54,[PORT]
192.168.1.2,52.184.216.174,63641,443,W,A,TCP,128,40,2022/02/11,13:12:55,[PORT]
192.168.1.2,52.184.216.174,63641,443,W,PA,TCP,128,262,2022/02/11,13:12:55,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63641,O,A,TCP,105,1500,2022/02/11,13:12:55,[PORT]
52.184.216.174,192.168.1.2,443,63641,O,PA,TCP,105,1010,2022/02/11,13:13:57,[PORT][FLAG]
192.168.1.2,52.184.216.174,63641,443,W,A,TCP,128,40,2022/02/11,13:13:58,[PORT]
192.168.1.2,52.184.216.174,63641,443,W,PA,TCP,128,198,2022/02/11,13:13:58,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63641,O,PA,TCP,105,91,2022/02/11,13:13:59,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63641,O,PA,TCP,105,109,2022/02/11,13:13:59,[PORT][FLAG]
192.168.1.2,52.184.216.174,63641,443,W,A,TCP,128,40,2022/02/11,13:13:59,[PORT]
192.168.1.2,52.184.216.174,63641,443,W,PA,TCP,128,127,2022/02/11,13:13:59,[PORT][FLAG]
192.168.1.2,52.184.216.174,63641,443,W,PA,TCP,128,185,2022/02/11,13:14:00,[PORT][FLAG]
192.168.1.2,52.184.216.174,63641,443,W,PA,TCP,128,78,2022/02/11,13:14:00,[PORT][FLAG]
192.168.1.2,52.184.216.174,63641,443,W,PA,TCP,128,744,2022/02/11,13:14:00,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63641,O,A,TCP,105,40,2022/02/11,13:14:00,[PORT]
52.184.216.174,192.168.1.2,443,63641,O,PA,TCP,105,78,2022/02/11,13:14:01,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63641,O,A,TCP,105,40,2022/02/11,13:14:01,[PORT]
52.184.216.174,192.168.1.2,443,63641,O,PA,TCP,105,82,2022/02/11,13:14:01,[PORT][FLAG]
192.168.1.2,52.184.216.174,63641,443,W,A,TCP,128,40,2022/02/11,13:14:02,[PORT]
52.184.216.174,192.168.1.2,443,63641,O,PA,TCP,105,509,2022/02/11,13:14:02,[PORT][FLAG]
192.168.1.2,52.184.216.174,63641,443,W,A,TCP,128,40,2022/02/11,13:14:02,[PORT]
192.168.1.2,192.168.1.1,51888,53,W,NULL,UDP,128,77,2022/02/11,13:14:02,NULL
192.168.1.1,192.168.1.2,53,51888,L,NULL,UDP,64,212,2022/02/11,13:14:02,NULL
192.168.1.2,40.119.249.228,63642,443,W,S,TCP,128,52,2022/02/11,13:14:02,[PORT]
40.119.249.228,192.168.1.2,443,63642,O,SA,TCP,112,52,2022/02/11,13:14:03,[PORT]
192.168.1.2,40.119.249.228,63642,443,W,A,TCP,128,40,2022/02/11,13:14:03,[PORT]
192.168.1.2,40.119.249.228,63642,443,W,PA,TCP,128,256,2022/02/11,13:14:03,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63642,O,A,TCP,112,1500,2022/02/11,13:14:03,[PORT]
40.119.249.228,192.168.1.2,443,63642,O,A,TCP,112,1500,2022/02/11,13:14:04,[PORT]
40.119.249.228,192.168.1.2,443,63642,O,PA,TCP,112,813,2022/02/11,13:14:04,[PORT][FLAG]
192.168.1.2,40.119.249.228,63642,443,W,A,TCP,128,40,2022/02/11,13:14:05,[PORT]
192.168.1.2,40.119.249.228,63642,443,W,PA,TCP,128,133,2022/02/11,13:14:05,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63642,O,PA,TCP,112,91,2022/02/11,13:14:05,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63642,O,PA,TCP,112,109,2022/02/11,13:14:06,[PORT][FLAG]
192.168.1.2,40.119.249.228,63642,443,W,A,TCP,128,40,2022/02/11,13:14:06,[PORT]
192.168.1.2,40.119.249.228,63642,443,W,PA,TCP,128,127,2022/02/11,13:14:06,[PORT][FLAG]
192.168.1.2,40.119.249.228,63642,443,W,PA,TCP,128,859,2022/02/11,13:14:07,[PORT][FLAG]
192.168.1.2,40.119.249.228,63642,443,W,PA,TCP,128,78,2022/02/11,13:14:07,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63642,O,PA,TCP,112,78,2022/02/11,13:14:07,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63642,O,A,TCP,112,40,2022/02/11,13:14:07,[PORT]
40.119.249.228,192.168.1.2,443,63642,O,PA,TCP,112,163,2022/02/11,13:14:08,[PORT][FLAG]
192.168.1.2,40.119.249.228,63642,443,W,A,TCP,128,40,2022/02/11,13:14:08,[PORT]
192.168.1.2,40.119.249.228,63642,443,W,FA,TCP,128,40,2022/02/11,13:14:08,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63642,O,FA,TCP,112,40,2022/02/11,13:14:09,[PORT][FLAG]
192.168.1.2,40.119.249.228,63642,443,W,A,TCP,128,40,2022/02/11,13:14:09,[PORT]
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:14:09,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:14:16,NULL
13.107.136.254,192.168.1.2,443,63630,O,RA,TCP,112,40,2022/02/11,13:14:16,[PORT]
13.107.246.68,192.168.1.2,443,63631,O,RA,TCP,111,40,2022/02/11,13:14:16,[PORT]
204.79.197.200,192.168.1.2,443,63632,O,RA,TCP,112,40,2022/02/11,13:14:17,[PORT]
13.107.246.254,192.168.1.2,443,63633,O,RA,TCP,111,40,2022/02/11,13:14:20,[PORT]
204.79.197.222,192.168.1.2,443,63634,O,RA,TCP,112,40,2022/02/11,13:14:20,[PORT]
192.168.1.2,52.184.216.174,63643,443,W,S,TCP,128,52,2022/02/11,13:14:44,[PORT]
52.184.216.174,192.168.1.2,443,63643,O,SA,TCP,104,52,2022/02/11,13:14:44,[PORT]
192.168.1.2,52.184.216.174,63643,443,W,A,TCP,128,40,2022/02/11,13:14:44,[PORT]
192.168.1.2,52.184.216.174,63643,443,W,PA,TCP,128,262,2022/02/11,13:14:45,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63643,O,A,TCP,104,1500,2022/02/11,13:14:45,[PORT]
52.184.216.174,192.168.1.2,443,63643,O,PA,TCP,104,1011,2022/02/11,13:14:45,[PORT][FLAG]
192.168.1.2,52.184.216.174,63643,443,W,A,TCP,128,40,2022/02/11,13:14:46,[PORT]
192.168.1.2,52.184.216.174,63643,443,W,PA,TCP,128,198,2022/02/11,13:14:46,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63643,O,PA,TCP,104,91,2022/02/11,13:14:46,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63643,O,PA,TCP,104,109,2022/02/11,13:14:47,[PORT][FLAG]
192.168.1.2,52.184.216.174,63643,443,W,A,TCP,128,40,2022/02/11,13:14:47,[PORT]
192.168.1.2,52.184.216.174,63643,443,W,PA,TCP,128,127,2022/02/11,13:14:47,[PORT][FLAG]
192.168.1.2,52.184.216.174,63643,443,W,PA,TCP,128,185,2022/02/11,13:14:48,[PORT][FLAG]
192.168.1.2,52.184.216.174,63643,443,W,PA,TCP,128,78,2022/02/11,13:14:48,[PORT][FLAG]
192.168.1.2,52.184.216.174,63643,443,W,PA,TCP,128,694,2022/02/11,13:14:48,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63643,O,A,TCP,104,40,2022/02/11,13:14:48,[PORT]
52.184.216.174,192.168.1.2,443,63643,O,PA,TCP,104,78,2022/02/11,13:14:49,[PORT][FLAG]
52.184.216.174,192.168.1.2,443,63643,O,A,TCP,104,52,2022/02/11,13:14:49,[PORT]
52.184.216.174,192.168.1.2,443,63643,O,A,TCP,104,40,2022/02/11,13:14:49,[PORT]
52.184.216.174,192.168.1.2,443,63643,O,PA,TCP,104,82,2022/02/11,13:14:49,[PORT][FLAG]
192.168.1.2,52.184.216.174,63643,443,W,A,TCP,128,40,2022/02/11,13:14:50,[PORT]
52.184.216.174,192.168.1.2,443,63643,O,PA,TCP,104,508,2022/02/11,13:14:50,[PORT][FLAG]
192.168.1.2,52.184.216.174,63643,443,W,A,TCP,128,40,2022/02/11,13:14:50,[PORT]
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:14:59,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:14:59,NULL
52.184.216.174,192.168.1.2,443,63641,O,RA,TCP,105,40,2022/02/11,13:14:59,[PORT]
192.168.1.2,192.168.1.1,54563,53,W,NULL,UDP,128,77,2022/02/11,13:16:43,NULL
192.168.1.1,192.168.1.2,53,54563,L,NULL,UDP,64,208,2022/02/11,13:16:43,NULL
192.168.1.2,40.74.108.123,63644,443,W,S,TCP,128,52,2022/02/11,13:16:43,[PORT]
40.74.108.123,192.168.1.2,443,63644,O,SA,TCP,109,52,2022/02/11,13:16:43,[PORT]
192.168.1.2,40.74.108.123,63644,443,W,A,TCP,128,40,2022/02/11,13:16:44,[PORT]
192.168.1.2,40.74.108.123,63644,443,W,PA,TCP,128,256,2022/02/11,13:16:44,[PORT][FLAG]
40.74.108.123,192.168.1.2,443,63644,O,A,TCP,109,1500,2022/02/11,13:16:44,[PORT]
40.74.108.123,192.168.1.2,443,63644,O,A,TCP,109,1500,2022/02/11,13:16:45,[PORT]
40.74.108.123,192.168.1.2,443,63644,O,PA,TCP,109,813,2022/02/11,13:16:45,[PORT][FLAG]
192.168.1.2,40.74.108.123,63644,443,W,A,TCP,128,40,2022/02/11,13:16:46,[PORT]
192.168.1.2,40.74.108.123,63644,443,W,PA,TCP,128,133,2022/02/11,13:16:46,[PORT][FLAG]
40.74.108.123,192.168.1.2,443,63644,O,PA,TCP,109,91,2022/02/11,13:16:47,[PORT][FLAG]
40.74.108.123,192.168.1.2,443,63644,O,PA,TCP,109,109,2022/02/11,13:16:47,[PORT][FLAG]
192.168.1.2,40.74.108.123,63644,443,W,A,TCP,128,40,2022/02/11,13:16:47,[PORT]
192.168.1.2,40.74.108.123,63644,443,W,PA,TCP,128,127,2022/02/11,13:16:47,[PORT][FLAG]
192.168.1.2,40.74.108.123,63644,443,W,PA,TCP,128,899,2022/02/11,13:16:48,[PORT][FLAG]
192.168.1.2,40.74.108.123,63644,443,W,PA,TCP,128,78,2022/02/11,13:16:48,[PORT][FLAG]
40.74.108.123,192.168.1.2,443,63644,O,A,TCP,109,40,2022/02/11,13:16:48,[PORT]
40.74.108.123,192.168.1.2,443,63644,O,PA,TCP,109,78,2022/02/11,13:16:48,[PORT][FLAG]
40.74.108.123,192.168.1.2,443,63644,O,PA,TCP,109,172,2022/02/11,13:16:49,[PORT][FLAG]
192.168.1.2,40.74.108.123,63644,443,W,A,TCP,128,40,2022/02/11,13:16:49,[PORT]
192.168.1.2,40.74.108.123,63644,443,W,FA,TCP,128,40,2022/02/11,13:16:49,[PORT][FLAG]
40.74.108.123,192.168.1.2,443,63644,O,FA,TCP,109,40,2022/02/11,13:16:50,[PORT][FLAG]
192.168.1.2,40.74.108.123,63644,443,W,A,TCP,128,40,2022/02/11,13:16:50,[PORT]
192.168.1.2,192.168.1.1,61657,53,W,NULL,UDP,128,77,2022/02/11,13:16:50,NULL
192.168.1.1,192.168.1.2,53,61657,L,NULL,UDP,64,208,2022/02/11,13:16:50,NULL
192.168.1.2,192.168.1.1,61657,53,W,NULL,UDP,128,77,2022/02/11,13:16:50,NULL
192.168.1.1,192.168.1.2,53,61657,L,NULL,UDP,64,93,2022/02/11,13:16:50,NULL
192.168.1.2,40.74.108.123,63645,443,W,S,TCP,128,52,2022/02/11,13:16:50,[PORT]
40.74.108.123,192.168.1.2,443,63645,O,SA,TCP,108,52,2022/02/11,13:16:50,[PORT]
192.168.1.2,40.74.108.123,63645,443,W,A,TCP,128,40,2022/02/11,13:16:52,[PORT]
192.168.1.2,40.74.108.123,63645,443,W,PA,TCP,128,256,2022/02/11,13:16:52,[PORT][FLAG]
40.74.108.123,192.168.1.2,443,63645,O,A,TCP,108,1500,2022/02/11,13:16:53,[PORT]
40.74.108.123,192.168.1.2,443,63645,O,A,TCP,108,1500,2022/02/11,13:16:53,[PORT]
40.74.108.123,192.168.1.2,443,63645,O,PA,TCP,108,813,2022/02/11,13:16:53,[PORT][FLAG]
192.168.1.2,40.74.108.123,63645,443,W,A,TCP,128,40,2022/02/11,13:16:54,[PORT]
192.168.1.2,40.74.108.123,63645,443,W,PA,TCP,128,133,2022/02/11,13:16:54,[PORT][FLAG]
40.74.108.123,192.168.1.2,443,63645,O,PA,TCP,108,91,2022/02/11,13:16:55,[PORT][FLAG]
40.74.108.123,192.168.1.2,443,63645,O,PA,TCP,108,109,2022/02/11,13:16:55,[PORT][FLAG]
192.168.1.2,40.74.108.123,63645,443,W,A,TCP,128,40,2022/02/11,13:16:55,[PORT]
192.168.1.2,40.74.108.123,63645,443,W,PA,TCP,128,127,2022/02/11,13:16:56,[PORT][FLAG]
192.168.1.2,40.74.108.123,63645,443,W,PA,TCP,128,583,2022/02/11,13:16:56,[PORT][FLAG]
192.168.1.2,40.74.108.123,63645,443,W,PA,TCP,128,78,2022/02/11,13:16:56,[PORT][FLAG]
40.74.108.123,192.168.1.2,443,63645,O,A,TCP,108,40,2022/02/11,13:16:56,[PORT]
40.74.108.123,192.168.1.2,443,63645,O,PA,TCP,108,78,2022/02/11,13:16:57,[PORT][FLAG]
40.74.108.123,192.168.1.2,443,63645,O,PA,TCP,108,172,2022/02/11,13:16:57,[PORT][FLAG]
192.168.1.2,40.74.108.123,63645,443,W,A,TCP,128,40,2022/02/11,13:16:57,[PORT]
192.168.1.2,40.74.108.123,63645,443,W,FA,TCP,128,40,2022/02/11,13:16:58,[PORT][FLAG]
40.74.108.123,192.168.1.2,443,63645,O,FA,TCP,108,40,2022/02/11,13:16:58,[PORT][FLAG]
192.168.1.2,40.74.108.123,63645,443,W,A,TCP,128,40,2022/02/11,13:16:58,[PORT]
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:16:58,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:16:59,NULL
52.184.216.174,192.168.1.2,443,63643,O,RA,TCP,104,40,2022/02/11,13:16:59,[PORT]
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:19:00,NULL
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:21:48,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:21:48,NULL
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:21:48,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:22:25,NULL
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:22:25,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:22:25,NULL
192.168.1.2,192.168.1.1,65494,53,W,NULL,UDP,128,76,2022/02/11,13:22:25,NULL
192.168.1.1,192.168.1.2,53,65494,L,NULL,UDP,64,194,2022/02/11,13:22:25,NULL
192.168.1.2,20.189.173.10,63646,443,W,S,TCP,128,52,2022/02/11,13:22:25,[PORT]
20.189.173.10,192.168.1.2,443,63646,O,SA,TCP,107,52,2022/02/11,13:22:25,[PORT]
192.168.1.2,20.189.173.10,63646,443,W,A,TCP,128,40,2022/02/11,13:22:26,[PORT]
192.168.1.2,20.189.173.10,63646,443,W,PA,TCP,128,237,2022/02/11,13:22:26,[PORT][FLAG]
20.189.173.10,192.168.1.2,443,63646,O,A,TCP,107,1500,2022/02/11,13:22:26,[PORT]
20.189.173.10,192.168.1.2,443,63646,O,A,TCP,107,1500,2022/02/11,13:22:26,[PORT]
20.189.173.10,192.168.1.2,443,63646,O,A,TCP,107,1500,2022/02/11,13:22:27,[PORT]
20.189.173.10,192.168.1.2,443,63646,O,A,TCP,107,1500,2022/02/11,13:22:27,[PORT]
20.189.173.10,192.168.1.2,443,63646,O,PA,TCP,107,408,2022/02/11,13:22:28,[PORT][FLAG]
192.168.1.2,20.189.173.10,63646,443,W,A,TCP,128,40,2022/02/11,13:22:28,[PORT]
192.168.1.2,20.189.173.10,63646,443,W,PA,TCP,128,198,2022/02/11,13:22:28,[PORT][FLAG]
20.189.173.10,192.168.1.2,443,63646,O,PA,TCP,107,91,2022/02/11,13:22:29,[PORT][FLAG]
192.168.1.2,20.189.173.10,63646,443,W,A,TCP,128,40,2022/02/11,13:22:30,[PORT]
192.168.1.2,20.189.173.10,63646,443,W,PA,TCP,128,573,2022/02/11,13:22:31,[PORT][FLAG]
192.168.1.2,20.189.173.10,63646,443,W,A,TCP,128,1480,2022/02/11,13:22:31,[PORT]
192.168.1.2,20.189.173.10,63646,443,W,PA,TCP,128,888,2022/02/11,13:22:31,[PORT][FLAG]
20.189.173.10,192.168.1.2,443,63646,O,A,TCP,107,40,2022/02/11,13:22:32,[PORT]
20.189.173.10,192.168.1.2,443,63646,O,PA,TCP,107,492,2022/02/11,13:22:32,[PORT][FLAG]
192.168.1.2,20.189.173.10,63646,443,W,A,TCP,128,40,2022/02/11,13:22:32,[PORT]
192.168.1.2,20.189.173.10,63646,443,W,PA,TCP,128,1081,2022/02/11,13:22:33,[PORT][FLAG]
20.189.173.10,192.168.1.2,443,63646,O,PA,TCP,107,447,2022/02/11,13:22:33,[PORT][FLAG]
192.168.1.2,20.189.173.10,63646,443,W,A,TCP,128,40,2022/02/11,13:22:33,[PORT]
192.168.1.2,20.189.173.10,63646,443,W,RA,TCP,128,40,2022/02/11,13:22:33,[PORT]
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:27:31,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:27:31,NULL
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:27:31,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:28:36,NULL
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:28:36,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:28:36,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:28:37,NULL
192.168.1.2,192.168.1.1,61977,53,W,NULL,UDP,128,77,2022/02/11,13:28:58,NULL
192.168.1.1,192.168.1.2,53,61977,L,NULL,UDP,64,212,2022/02/11,13:28:58,NULL
192.168.1.2,40.119.249.228,63647,443,W,S,TCP,128,52,2022/02/11,13:28:58,[PORT]
40.119.249.228,192.168.1.2,443,63647,O,SA,TCP,112,52,2022/02/11,13:28:58,[PORT]
192.168.1.2,40.119.249.228,63647,443,W,A,TCP,128,40,2022/02/11,13:28:59,[PORT]
192.168.1.2,40.119.249.228,63647,443,W,PA,TCP,128,256,2022/02/11,13:28:59,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63647,O,A,TCP,112,1500,2022/02/11,13:28:59,[PORT]
40.119.249.228,192.168.1.2,443,63647,O,A,TCP,112,1500,2022/02/11,13:28:59,[PORT]
40.119.249.228,192.168.1.2,443,63647,O,PA,TCP,112,813,2022/02/11,13:29:00,[PORT][FLAG]
192.168.1.2,40.119.249.228,63647,443,W,A,TCP,128,40,2022/02/11,13:29:00,[PORT]
192.168.1.2,40.119.249.228,63647,443,W,PA,TCP,128,133,2022/02/11,13:29:01,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63647,O,PA,TCP,112,91,2022/02/11,13:29:01,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63647,O,PA,TCP,112,109,2022/02/11,13:29:03,[PORT][FLAG]
192.168.1.2,40.119.249.228,63647,443,W,A,TCP,128,40,2022/02/11,13:29:03,[PORT]
192.168.1.2,40.119.249.228,63647,443,W,PA,TCP,128,127,2022/02/11,13:29:03,[PORT][FLAG]
192.168.1.2,40.119.249.228,63647,443,W,PA,TCP,128,1177,2022/02/11,13:29:04,[PORT][FLAG]
192.168.1.2,40.119.249.228,63647,443,W,PA,TCP,128,78,2022/02/11,13:29:04,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63647,O,A,TCP,112,52,2022/02/11,13:29:04,[PORT]
40.119.249.228,192.168.1.2,443,63647,O,A,TCP,112,40,2022/02/11,13:29:05,[PORT]
40.119.249.228,192.168.1.2,443,63647,O,PA,TCP,112,78,2022/02/11,13:29:05,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63647,O,PA,TCP,112,169,2022/02/11,13:29:05,[PORT][FLAG]
192.168.1.2,40.119.249.228,63647,443,W,A,TCP,128,40,2022/02/11,13:29:05,[PORT]
192.168.1.2,40.119.249.228,63647,443,W,FA,TCP,128,40,2022/02/11,13:29:05,[PORT][FLAG]
40.119.249.228,192.168.1.2,443,63647,O,FA,TCP,112,40,2022/02/11,13:29:06,[PORT][FLAG]
192.168.1.2,40.119.249.228,63647,443,W,A,TCP,128,40,2022/02/11,13:29:06,[PORT]
192.168.1.1,192.168.1.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:29:06,NULL
192.168.1.2,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/11,13:29:10,NULL
192.168.1.2,20.197.71.89,63214,443,W,PA,TCP,128,141,2022/02/11,13:29:10,[PORT][FLAG]
20.197.71.89,192.168.1.2,443,63214,O,PA,TCP,112,211,2022/02/11,13:29:11,[PORT][FLAG]
192.168.1.2,20.197.71.89,63214,443,W,A,TCP,128,40,2022/02/11,13:29:45,[PORT]
