Sourceip,Destinationip,Sourceport,Destinationport,OS,Flags,Protocol,TTL,Length,Date,Time,Comments
192.168.1.3,23.15.34.72,51965,80,W,PA,TCP,128,122,2022/02/12,10:14:21,[PORT]
23.15.34.72,192.168.1.3,80,51965,O,A,TCP,55,40,2022/02/12,10:14:22,NULL
23.15.34.72,192.168.1.3,80,51965,O,PA,TCP,55,191,2022/02/12,10:14:22,NULL
192.168.1.3,23.15.34.72,51965,80,W,FA,TCP,128,40,2022/02/12,10:14:22,[PORT]
23.15.34.72,192.168.1.3,80,51965,O,FA,TCP,55,40,2022/02/12,10:14:22,NULL
192.168.1.3,23.15.34.72,51965,80,W,A,TCP,128,40,2022/02/12,10:14:22,[PORT]
192.168.1.1,192.168.1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,10:14:23,NULL
192.168.1.3,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,10:14:29,NULL
192.168.1.3,20.197.71.89,63470,443,W,PA,TCP,128,139,2022/02/12,10:14:29,[PORT]
20.197.71.89,192.168.1.3,443,63470,O,PA,TCP,112,209,2022/02/12,10:14:30,NULL
192.168.1.3,20.197.71.89,63470,443,W,A,TCP,128,40,2022/02/12,10:15:11,[PORT]
192.168.1.3,192.168.1.1,59248,53,W,NULL,UDP,128,76,2022/02/12,10:15:11,NULL
192.168.1.1,192.168.1.3,53,59248,L,NULL,UDP,64,197,2022/02/12,10:15:11,NULL
192.168.1.3,40.79.189.58,51966,443,W,S,TCP,128,52,2022/02/12,10:15:11,[PORT]
40.79.189.58,192.168.1.3,443,51966,O,SA,TCP,107,52,2022/02/12,10:15:12,NULL
192.168.1.3,40.79.189.58,51966,443,W,A,TCP,128,40,2022/02/12,10:15:12,[PORT]
192.168.1.3,40.79.189.58,51966,443,W,PA,TCP,128,237,2022/02/12,10:15:12,[PORT]
40.79.189.58,192.168.1.3,443,51966,O,A,TCP,107,1500,2022/02/12,10:15:13,NULL
192.168.1.3,40.79.189.58,51966,443,W,A,TCP,128,40,2022/02/12,10:15:14,[PORT]
40.79.189.58,192.168.1.3,443,51966,O,A,TCP,107,1500,2022/02/12,10:15:14,NULL
40.79.189.58,192.168.1.3,443,51966,O,A,TCP,107,1500,2022/02/12,10:15:14,NULL
40.79.189.58,192.168.1.3,443,51966,O,A,TCP,107,1500,2022/02/12,10:15:14,NULL
40.79.189.58,192.168.1.3,443,51966,O,PA,TCP,107,409,2022/02/12,10:15:14,NULL
192.168.1.3,40.79.189.58,51966,443,W,A,TCP,128,40,2022/02/12,10:15:14,[PORT]
192.168.1.3,40.79.189.58,51966,443,W,PA,TCP,128,198,2022/02/12,10:15:15,[PORT]
40.79.189.58,192.168.1.3,443,51966,O,PA,TCP,107,91,2022/02/12,10:15:15,NULL
192.168.1.3,40.79.189.58,51966,443,W,A,TCP,128,40,2022/02/12,10:15:15,[PORT]
192.168.1.3,40.79.189.58,51966,443,W,A,TCP,128,1480,2022/02/12,10:15:16,[PORT]
192.168.1.3,40.79.189.58,51966,443,W,PA,TCP,128,1426,2022/02/12,10:15:16,[PORT]
40.79.189.58,192.168.1.3,443,51966,O,A,TCP,107,40,2022/02/12,10:15:16,NULL
40.79.189.58,192.168.1.3,443,51966,O,PA,TCP,107,447,2022/02/12,10:15:16,NULL
192.168.1.3,40.79.189.58,51966,443,W,A,TCP,128,40,2022/02/12,10:15:16,[PORT]
192.168.1.3,40.79.189.58,51966,443,W,PA,TCP,128,1083,2022/02/12,10:15:17,[PORT]
40.79.189.58,192.168.1.3,443,51966,O,PA,TCP,107,448,2022/02/12,10:15:20,NULL
192.168.1.3,40.79.189.58,51966,443,W,A,TCP,128,40,2022/02/12,10:15:20,[PORT]
192.168.1.1,192.168.1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,10:15:20,NULL
192.168.1.3,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,10:15:20,NULL
192.168.1.3,40.79.189.58,51966,443,W,RA,TCP,128,40,2022/02/12,10:15:20,[PORT]
192.168.1.3,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,10:15:21,NULL
192.168.1.1,192.168.1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,10:16:44,NULL
192.168.1.3,5.62.53.131,63383,80,W,A,TCP,128,41,2022/02/12,10:16:44,[PORT]
5.62.53.131,192.168.1.3,80,63383,O,A,TCP,48,40,2022/02/12,10:16:44,NULL
77.234.45.65,192.168.1.3,80,63431,O,PA,TCP,47,194,2022/02/12,10:16:57,NULL
192.168.1.3,77.234.45.65,63431,80,W,A,TCP,128,40,2022/02/12,10:16:57,[PORT]
77.234.45.65,192.168.1.3,80,63431,O,PA,TCP,47,661,2022/02/12,10:16:58,NULL
192.168.1.3,77.234.45.65,63431,80,W,PA,TCP,128,334,2022/02/12,10:16:58,[PORT]
77.234.45.65,192.168.1.3,80,63431,O,A,TCP,47,40,2022/02/12,10:16:58,NULL
192.168.1.3,5.62.53.131,63383,80,W,A,TCP,128,41,2022/02/12,10:19:21,[PORT]
5.62.53.131,192.168.1.3,80,63383,O,A,TCP,48,40,2022/02/12,10:19:21,NULL
77.234.45.65,192.168.1.3,80,63431,O,PA,TCP,47,194,2022/02/12,10:19:58,NULL
192.168.1.3,77.234.45.65,63431,80,W,A,TCP,128,40,2022/02/12,10:19:58,[PORT]
77.234.45.65,192.168.1.3,80,63431,O,PA,TCP,47,924,2022/02/12,10:19:58,NULL
192.168.1.3,77.234.45.65,63431,80,W,PA,TCP,128,334,2022/02/12,10:19:58,[PORT]
77.234.45.65,192.168.1.3,80,63431,O,A,TCP,47,40,2022/02/12,10:19:59,NULL
192.168.1.3,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,10:20:22,NULL
192.168.1.1,192.168.1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,10:20:22,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,10:20:56,NULL
Sourceip,Destinationip,Sourceport,Destinationport,OS,Flags,Protocol,TTL,Length,Date,Time,Comments
192.168.1.3,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:06:00,NULL
192.168.1.1,192.168.1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:06:00,NULL
204.79.197.200,192.168.1.3,443,49591,O,RA,TCP,118,40,2022/02/12,12:06:16,[PORT]
204.79.197.222,192.168.1.3,443,49592,O,RA,TCP,117,40,2022/02/12,12:06:16,[PORT]
204.79.197.254,192.168.1.3,443,49593,O,RA,TCP,118,40,2022/02/12,12:06:18,[PORT]
204.79.197.222,192.168.1.3,443,49595,O,RA,TCP,117,40,2022/02/12,12:06:20,[PORT]
192.168.1.1,192.168.1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:06:21,NULL
192.168.1.3,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:06:22,NULL
192.168.1.3,5.62.53.131,49551,443,W,A,TCP,128,41,2022/02/12,12:06:22,[PORT]
5.62.53.131,192.168.1.3,443,49551,O,A,TCP,49,40,2022/02/12,12:06:22,[PORT]
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:07:10,NULL
5.45.62.117,192.168.1.3,80,49555,O,PA,TCP,46,194,2022/02/12,12:07:59,[PORT][FLAG]
192.168.1.3,5.45.62.117,49555,80,W,A,TCP,128,40,2022/02/12,12:07:59,[PORT]
5.45.62.117,192.168.1.3,80,49555,O,PA,TCP,46,1379,2022/02/12,12:08:00,[PORT][FLAG]
192.168.1.3,5.45.62.117,49555,80,W,PA,TCP,128,334,2022/02/12,12:08:00,[PORT][FLAG]
5.45.62.117,192.168.1.3,80,49555,O,A,TCP,46,40,2022/02/12,12:08:00,[PORT]
192.168.1.3,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:08:04,NULL
192.168.1.1,192.168.1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:08:04,NULL
192.168.1.3,5.62.53.131,49551,443,W,A,TCP,128,41,2022/02/12,12:08:17,[PORT]
5.62.53.131,192.168.1.3,443,49551,O,A,TCP,49,40,2022/02/12,12:08:17,[PORT]
192.168.1.3,192.168.1.1,63271,53,W,NULL,UDP,128,75,2022/02/12,12:08:31,NULL
192.168.1.1,192.168.1.3,53,63271,L,NULL,UDP,64,202,2022/02/12,12:08:31,NULL
192.168.1.3,20.189.173.7,49601,443,W,S,TCP,128,52,2022/02/12,12:08:32,[PORT]
20.189.173.7,192.168.1.3,443,49601,O,SA,TCP,107,52,2022/02/12,12:08:32,[PORT]
192.168.1.3,20.189.173.7,49601,443,W,A,TCP,128,40,2022/02/12,12:08:32,[PORT]
192.168.1.3,20.189.173.7,49601,443,W,PA,TCP,128,254,2022/02/12,12:08:32,[PORT][FLAG]
20.189.173.7,192.168.1.3,443,49601,O,A,TCP,107,1500,2022/02/12,12:08:33,[PORT]
20.189.173.7,192.168.1.3,443,49601,O,A,TCP,107,1500,2022/02/12,12:08:33,[PORT]
20.189.173.7,192.168.1.3,443,49601,O,A,TCP,107,1500,2022/02/12,12:08:33,[PORT]
20.189.173.7,192.168.1.3,443,49601,O,PA,TCP,107,62,2022/02/12,12:08:34,[PORT][FLAG]
192.168.1.3,20.189.173.7,49601,443,W,A,TCP,128,40,2022/02/12,12:08:34,[PORT]
192.168.1.3,20.189.173.7,49601,443,W,PA,TCP,128,198,2022/02/12,12:08:35,[PORT][FLAG]
20.189.173.7,192.168.1.3,443,49601,O,PA,TCP,107,91,2022/02/12,12:08:35,[PORT][FLAG]
192.168.1.3,20.189.173.7,49601,443,W,A,TCP,128,1480,2022/02/12,12:08:36,[PORT]
192.168.1.3,20.189.173.7,49601,443,W,PA,TCP,128,57,2022/02/12,12:08:37,[PORT][FLAG]
192.168.1.3,20.189.173.7,49601,443,W,A,TCP,128,1480,2022/02/12,12:08:37,[PORT]
192.168.1.3,20.189.173.7,49601,443,W,PA,TCP,128,1172,2022/02/12,12:08:37,[PORT][FLAG]
20.189.173.7,192.168.1.3,443,49601,O,A,TCP,107,40,2022/02/12,12:08:38,[PORT]
20.189.173.7,192.168.1.3,443,49601,O,A,TCP,107,40,2022/02/12,12:08:38,[PORT]
20.189.173.7,192.168.1.3,443,49601,O,PA,TCP,107,447,2022/02/12,12:08:38,[PORT][FLAG]
192.168.1.3,20.189.173.7,49601,443,W,A,TCP,128,40,2022/02/12,12:08:39,[PORT]
192.168.1.3,20.189.173.7,49601,443,W,A,TCP,128,1480,2022/02/12,12:08:39,[PORT]
192.168.1.3,20.189.173.7,49601,443,W,PA,TCP,128,57,2022/02/12,12:08:39,[PORT][FLAG]
192.168.1.3,20.189.173.7,49601,443,W,PA,TCP,128,1374,2022/02/12,12:08:40,[PORT][FLAG]
20.189.173.7,192.168.1.3,443,49601,O,A,TCP,107,40,2022/02/12,12:08:40,[PORT]
20.189.173.7,192.168.1.3,443,49601,O,PA,TCP,107,448,2022/02/12,12:08:40,[PORT][FLAG]
192.168.1.3,20.189.173.7,49601,443,W,A,TCP,128,40,2022/02/12,12:08:41,[PORT]
192.168.1.3,20.189.173.7,49601,443,W,FA,TCP,128,40,2022/02/12,12:08:41,[PORT][FLAG]
20.189.173.7,192.168.1.3,443,49601,O,FA,TCP,107,40,2022/02/12,12:08:41,[PORT][FLAG]
192.168.1.3,20.189.173.7,49601,443,W,A,TCP,128,40,2022/02/12,12:08:42,[PORT]
192.168.1.1,192.168.1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:08:42,NULL
192.168.1.3,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:09:35,NULL
192.168.1.3,5.45.59.253,49602,80,W,S,TCP,128,52,2022/02/12,12:09:35,[PORT]
5.45.59.253,192.168.1.3,80,49602,O,SA,TCP,49,44,2022/02/12,12:09:35,[PORT]
192.168.1.3,5.45.59.253,49602,80,W,A,TCP,128,40,2022/02/12,12:09:35,[PORT]
192.168.1.3,5.45.59.253,49602,80,W,PA,TCP,128,1003,2022/02/12,12:09:36,[PORT][FLAG]
192.168.1.3,5.45.59.253,49602,80,W,PA,TCP,128,1003,2022/02/12,12:09:36,[PORT][FLAG]
5.45.59.253,192.168.1.3,80,49602,O,A,TCP,49,40,2022/02/12,12:09:38,[PORT]
5.45.59.253,192.168.1.3,80,49602,O,PA,TCP,49,289,2022/02/12,12:09:38,[PORT][FLAG]
192.168.1.3,5.45.59.253,49602,80,W,FA,TCP,128,40,2022/02/12,12:09:39,[PORT][FLAG]
5.45.59.253,192.168.1.3,80,49602,O,A,TCP,49,40,2022/02/12,12:09:39,[PORT]
5.45.59.253,192.168.1.3,80,49602,O,FA,TCP,49,40,2022/02/12,12:09:39,[PORT][FLAG]
192.168.1.3,5.45.59.253,49602,80,W,A,TCP,128,40,2022/02/12,12:09:39,[PORT]
192.168.1.3,192.168.1.1,58441,53,W,NULL,UDP,128,75,2022/02/12,12:09:40,NULL
192.168.1.1,192.168.1.3,53,58441,L,NULL,UDP,64,205,2022/02/12,12:09:40,NULL
192.168.1.3,13.89.178.26,49603,443,W,S,TCP,128,52,2022/02/12,12:09:40,[PORT]
13.89.178.26,192.168.1.3,443,49603,O,SA,TCP,104,52,2022/02/12,12:09:40,[PORT]
192.168.1.3,13.89.178.26,49603,443,W,A,TCP,128,40,2022/02/12,12:09:40,[PORT]
192.168.1.3,13.89.178.26,49603,443,W,PA,TCP,128,254,2022/02/12,12:09:41,[PORT][FLAG]
13.89.178.26,192.168.1.3,443,49603,O,A,TCP,104,1500,2022/02/12,12:09:41,[PORT]
13.89.178.26,192.168.1.3,443,49603,O,A,TCP,104,1500,2022/02/12,12:09:41,[PORT]
13.89.178.26,192.168.1.3,443,49603,O,A,TCP,104,1500,2022/02/12,12:09:42,[PORT]
13.89.178.26,192.168.1.3,443,49603,O,PA,TCP,104,62,2022/02/12,12:09:42,[PORT][FLAG]
192.168.1.3,13.89.178.26,49603,443,W,A,TCP,128,40,2022/02/12,12:09:43,[PORT]
192.168.1.3,13.89.178.26,49603,443,W,PA,TCP,128,198,2022/02/12,12:09:43,[PORT][FLAG]
13.89.178.26,192.168.1.3,443,49603,O,PA,TCP,104,91,2022/02/12,12:09:43,[PORT][FLAG]
192.168.1.3,13.89.178.26,49603,443,W,A,TCP,128,1480,2022/02/12,12:09:43,[PORT]
192.168.1.3,13.89.178.26,49603,443,W,PA,TCP,128,874,2022/02/12,12:09:44,[PORT][FLAG]
13.89.178.26,192.168.1.3,443,49603,O,A,TCP,104,40,2022/02/12,12:09:44,[PORT]
13.89.178.26,192.168.1.3,443,49603,O,PA,TCP,104,447,2022/02/12,12:09:44,[PORT][FLAG]
192.168.1.3,13.89.178.26,49603,443,W,FA,TCP,128,40,2022/02/12,12:09:45,[PORT][FLAG]
13.89.178.26,192.168.1.3,443,49603,O,FA,TCP,104,40,2022/02/12,12:09:45,[PORT][FLAG]
192.168.1.3,13.89.178.26,49603,443,W,A,TCP,128,40,2022/02/12,12:09:45,[PORT]
192.168.1.1,192.168.1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:09:46,NULL
192.168.1.3,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:10:12,NULL
192.168.1.3,5.62.53.131,49551,443,W,A,TCP,128,41,2022/02/12,12:10:12,[PORT]
5.62.53.131,192.168.1.3,443,49551,O,A,TCP,49,40,2022/02/12,12:10:12,[PORT]
192.168.1.3,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:10:48,NULL
192.168.1.1,192.168.1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:10:48,NULL
5.45.62.117,192.168.1.3,80,49555,O,PA,TCP,46,221,2022/02/12,12:11:03,[PORT][FLAG]
192.168.1.3,5.45.62.117,49555,80,W,PA,TCP,128,334,2022/02/12,12:11:03,[PORT][FLAG]
5.45.62.117,192.168.1.3,80,49555,O,A,TCP,46,40,2022/02/12,12:11:03,[PORT]
5.45.62.117,192.168.1.3,80,49555,O,PA,TCP,46,194,2022/02/12,12:11:03,[PORT][FLAG]
192.168.1.3,5.45.62.117,49555,80,W,A,TCP,128,40,2022/02/12,12:11:04,[PORT]
5.45.62.117,192.168.1.3,80,49555,O,PA,TCP,46,1027,2022/02/12,12:11:04,[PORT][FLAG]
192.168.1.3,5.45.62.117,49555,80,W,PA,TCP,128,334,2022/02/12,12:11:05,[PORT][FLAG]
5.45.62.117,192.168.1.3,80,49555,O,A,TCP,46,40,2022/02/12,12:11:05,[PORT]
192.168.1.3,192.168.1.1,59113,53,W,NULL,UDP,128,59,2022/02/12,12:12:05,NULL
192.168.1.1,192.168.1.3,53,59113,L,NULL,UDP,64,164,2022/02/12,12:12:05,NULL
192.168.1.3,23.15.34.64,49604,80,W,S,TCP,128,52,2022/02/12,12:12:05,[PORT]
23.15.34.64,192.168.1.3,80,49604,O,SA,TCP,55,52,2022/02/12,12:12:05,[PORT]
192.168.1.3,23.15.34.64,49604,80,W,A,TCP,128,40,2022/02/12,12:12:06,[PORT]
192.168.1.3,23.15.34.64,49604,80,W,PA,TCP,128,122,2022/02/12,12:12:07,[PORT][FLAG]
23.15.34.64,192.168.1.3,80,49604,O,A,TCP,55,40,2022/02/12,12:12:07,[PORT]
23.15.34.64,192.168.1.3,80,49604,O,PA,TCP,55,191,2022/02/12,12:12:07,[PORT][FLAG]
192.168.1.3,23.15.34.64,49604,80,W,FA,TCP,128,40,2022/02/12,12:12:08,[PORT][FLAG]
23.15.34.64,192.168.1.3,80,49604,O,FA,TCP,55,40,2022/02/12,12:12:08,[PORT][FLAG]
192.168.1.3,23.15.34.64,49604,80,W,A,TCP,128,40,2022/02/12,12:12:08,[PORT]
192.168.1.3,5.62.53.131,49551,443,W,A,TCP,128,41,2022/02/12,12:12:08,[PORT]
5.62.53.131,192.168.1.3,443,49551,O,A,TCP,49,40,2022/02/12,12:12:10,[PORT]
192.168.1.1,192.168.1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:12:10,NULL
192.168.1.3,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:12:23,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:12:23,NULL
192.168.1.3,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:12:53,NULL
192.168.1.1,192.168.1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:12:53,NULL
5.45.62.117,192.168.1.3,80,49555,O,PA,TCP,46,194,2022/02/12,12:13:58,[PORT][FLAG]
5.45.62.117,192.168.1.3,80,49555,O,A,TCP,46,1500,2022/02/12,12:13:58,[PORT]
192.168.1.3,5.45.62.117,49555,80,W,A,TCP,128,40,2022/02/12,12:13:58,[PORT]
5.45.62.117,192.168.1.3,80,49555,O,PA,TCP,46,122,2022/02/12,12:14:01,[PORT][FLAG]
192.168.1.3,5.45.62.117,49555,80,W,PA,TCP,128,334,2022/02/12,12:14:01,[PORT][FLAG]
5.45.62.117,192.168.1.3,80,49555,O,A,TCP,46,40,2022/02/12,12:14:02,[PORT]
192.168.1.3,5.62.53.131,49551,443,W,A,TCP,128,41,2022/02/12,12:14:02,[PORT]
5.62.53.131,192.168.1.3,443,49551,O,A,TCP,49,40,2022/02/12,12:15:11,[PORT]
192.168.1.3,192.168.1.1,51861,53,W,NULL,UDP,128,76,2022/02/12,12:15:11,NULL
192.168.1.1,192.168.1.3,53,51861,L,NULL,UDP,64,194,2022/02/12,12:15:11,NULL
192.168.1.3,52.168.112.67,49605,443,W,S,TCP,128,52,2022/02/12,12:15:11,[PORT]
52.168.112.67,192.168.1.3,443,49605,O,SA,TCP,105,52,2022/02/12,12:15:12,[PORT]
192.168.1.3,52.168.112.67,49605,443,W,A,TCP,128,40,2022/02/12,12:15:12,[PORT]
192.168.1.3,52.168.112.67,49605,443,W,PA,TCP,128,237,2022/02/12,12:15:12,[PORT][FLAG]
52.168.112.67,192.168.1.3,443,49605,O,A,TCP,105,1500,2022/02/12,12:15:12,[PORT]
192.168.1.3,52.168.112.67,49605,443,W,A,TCP,128,40,2022/02/12,12:15:14,[PORT]
52.168.112.67,192.168.1.3,443,49605,O,A,TCP,105,1500,2022/02/12,12:15:14,[PORT]
52.168.112.67,192.168.1.3,443,49605,O,A,TCP,105,1500,2022/02/12,12:15:15,[PORT]
52.168.112.67,192.168.1.3,443,49605,O,A,TCP,105,1500,2022/02/12,12:15:15,[PORT]
52.168.112.67,192.168.1.3,443,49605,O,PA,TCP,105,409,2022/02/12,12:15:16,[PORT][FLAG]
192.168.1.3,52.168.112.67,49605,443,W,A,TCP,128,40,2022/02/12,12:15:16,[PORT]
192.168.1.3,52.168.112.67,49605,443,W,PA,TCP,128,198,2022/02/12,12:15:16,[PORT][FLAG]
52.168.112.67,192.168.1.3,443,49605,O,PA,TCP,105,91,2022/02/12,12:15:16,[PORT][FLAG]
192.168.1.3,52.168.112.67,49605,443,W,A,TCP,128,40,2022/02/12,12:15:17,[PORT]
192.168.1.3,52.168.112.67,49605,443,W,A,TCP,128,1480,2022/02/12,12:15:17,[PORT]
192.168.1.3,52.168.112.67,49605,443,W,PA,TCP,128,1417,2022/02/12,12:15:17,[PORT][FLAG]
52.168.112.67,192.168.1.3,443,49605,O,A,TCP,105,52,2022/02/12,12:15:18,[PORT]
52.168.112.67,192.168.1.3,443,49605,O,A,TCP,105,40,2022/02/12,12:15:18,[PORT]
52.168.112.67,192.168.1.3,443,49605,O,PA,TCP,105,491,2022/02/12,12:15:19,[PORT][FLAG]
192.168.1.3,52.168.112.67,49605,443,W,A,TCP,128,40,2022/02/12,12:15:19,[PORT]
192.168.1.3,52.168.112.67,49605,443,W,PA,TCP,128,1082,2022/02/12,12:15:19,[PORT][FLAG]
52.168.112.67,192.168.1.3,443,49605,O,PA,TCP,105,492,2022/02/12,12:15:51,[PORT][FLAG]
192.168.1.3,52.168.112.67,49605,443,W,A,TCP,128,40,2022/02/12,12:15:51,[PORT]
192.168.1.1,192.168.1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:15:51,NULL
192.168.1.3,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:15:51,NULL
192.168.1.3,52.168.112.67,49605,443,W,RA,TCP,128,40,2022/02/12,12:15:51,[PORT]
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:15:52,NULL
192.168.1.3,5.62.53.131,49551,443,W,A,TCP,128,41,2022/02/12,12:15:56,[PORT]
5.62.53.131,192.168.1.3,443,49551,O,A,TCP,49,40,2022/02/12,12:15:56,[PORT]
5.45.62.117,192.168.1.3,80,49555,O,PA,TCP,46,194,2022/02/12,12:17:00,[PORT][FLAG]
192.168.1.3,5.45.62.117,49555,80,W,A,TCP,128,40,2022/02/12,12:17:00,[PORT]
5.45.62.117,192.168.1.3,80,49555,O,PA,TCP,46,839,2022/02/12,12:17:01,[PORT][FLAG]
192.168.1.3,5.45.62.117,49555,80,W,PA,TCP,128,334,2022/02/12,12:17:05,[PORT][FLAG]
5.45.62.117,192.168.1.3,80,49555,O,A,TCP,46,40,2022/02/12,12:17:05,[PORT]
192.168.1.3,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:17:05,NULL
192.168.1.1,192.168.1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:17:26,NULL
192.168.1.3,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:17:26,NULL
192.168.1.1,192.168.1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:17:51,NULL
192.168.1.3,5.62.53.131,49551,443,W,A,TCP,128,41,2022/02/12,12:17:51,[PORT]
5.62.53.131,192.168.1.3,443,49551,O,A,TCP,49,40,2022/02/12,12:17:51,[PORT]
192.168.1.3,23.63.111.27,49594,443,W,FA,TCP,128,40,2022/02/12,12:18:27,[PORT][FLAG]
192.168.1.3,23.63.111.27,49594,443,W,FA,TCP,128,40,2022/02/12,12:18:27,[PORT][FLAG]
192.168.1.3,23.63.111.27,49594,443,W,FA,TCP,128,40,2022/02/12,12:18:28,[PORT][FLAG]
192.168.1.3,23.63.111.27,49594,443,W,FA,TCP,128,40,2022/02/12,12:18:29,[PORT][FLAG]
192.168.1.3,23.63.111.27,49594,443,W,FA,TCP,128,40,2022/02/12,12:18:31,[PORT][FLAG]
192.168.1.3,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:18:33,NULL
192.168.1.1,192.168.1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:18:33,NULL
192.168.1.3,23.63.111.27,49594,443,W,FA,TCP,128,40,2022/02/12,12:18:36,[PORT][FLAG]
192.168.1.3,23.63.111.27,49594,443,W,RA,TCP,128,40,2022/02/12,12:18:46,[PORT]
192.168.1.3,192.168.1.1,57620,53,W,NULL,UDP,128,62,2022/02/12,12:18:51,NULL
192.168.1.1,192.168.1.3,53,57620,L,NULL,UDP,64,78,2022/02/12,12:18:51,NULL
192.168.1.1,192.168.1.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:18:56,NULL
192.168.1.3,192.168.1.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2022/02/12,12:19:11,NULL
192.168.1.3,192.168.1.1,65172,53,W,NULL,UDP,128,77,2022/02/12,12:19:11,NULL
192.168.1.1,192.168.1.3,53,65172,L,NULL,UDP,64,208,2022/02/12,12:19:11,NULL
192.168.1.3,40.74.108.123,49606,443,W,S,TCP,128,52,2022/02/12,12:19:11,[PORT]
40.74.108.123,192.168.1.3,443,49606,O,SA,TCP,108,52,2022/02/12,12:19:12,[PORT]
192.168.1.3,40.74.108.123,49606,443,W,A,TCP,128,40,2022/02/12,12:19:12,[PORT]
192.168.1.3,40.74.108.123,49606,443,W,PA,TCP,128,256,2022/02/12,12:19:13,[PORT][FLAG]
40.74.108.123,192.168.1.3,443,49606,O,A,TCP,108,1500,2022/02/12,12:19:13,[PORT]
40.74.108.123,192.168.1.3,443,49606,O,A,TCP,108,1500,2022/02/12,12:19:13,[PORT]
40.74.108.123,192.168.1.3,443,49606,O,PA,TCP,108,813,2022/02/12,12:19:14,[PORT][FLAG]
192.168.1.3,40.74.108.123,49606,443,W,A,TCP,128,40,2022/02/12,12:19:14,[PORT]
192.168.1.3,40.74.108.123,49606,443,W,PA,TCP,128,133,2022/02/12,12:19:15,[PORT][FLAG]
40.74.108.123,192.168.1.3,443,49606,O,PA,TCP,108,91,2022/02/12,12:19:15,[PORT][FLAG]
40.74.108.123,192.168.1.3,443,49606,O,PA,TCP,108,109,2022/02/12,12:19:34,[PORT][FLAG]
192.168.1.3,40.74.108.123,49606,443,W,A,TCP,128,40,2022/02/12,12:19:34,[PORT]
192.168.1.3,40.74.108.123,49606,443,W,PA,TCP,128,670,2022/02/12,12:19:34,[PORT][FLAG]
192.168.1.3,40.74.108.123,49606,443,W,PA,TCP,128,78,2022/02/12,12:19:34,[PORT][FLAG]
40.74.108.123,192.168.1.3,443,49606,O,A,TCP,108,52,2022/02/12,12:19:35,[PORT]
40.74.108.123,192.168.1.3,443,49606,O,A,TCP,108,40,2022/02/12,12:19:35,[PORT]
